latitude,longitude,minimum_nights,availability_365,price
0.5226123357611243,0.5426905220247136,0.0016012810248198558,0.0027397260273972603,295
0.8454037312168765,0.5706601743856936,0.0008006405124099279,0.0,70
0.46008662617659013,0.5348205186275834,0.0008006405124099279,0.0,58
0.4463909792629437,0.5882119805231696,0.0016012810248198558,0.7315068493150685,75
0.5983013526266205,0.6552863020420432,0.0032025620496397116,0.0,38
0.6382026278219968,0.4718604914505704,0.023218574859887906,0.7397260273972602,100
0.6486558424274591,0.5406333748537406,0.004803843074459567,0.1178082191780822,260
0.5646913639993159,0.4493451100290713,0.0,0.010958904109589041,147
0.5455997289907373,0.5564111274676407,0.0,0.0,34
0.42444406804267487,0.5646585890612812,0.0,0.0,65
0.5546253054903616,0.49422488959348243,0.023218574859887906,0.410958904109589,125
0.6343068696009908,0.48526025742648926,0.023218574859887906,0.9260273972602739,310
0.48123502794783235,0.6099158268221743,0.0,0.9013698630136986,50
0.5408328695526023,0.4983014381157318,0.0,0.0,79
0.4579814649018772,0.47752236439814055,0.023218574859887906,0.1726027397260274,329
0.60035811938927,0.694315479560629,0.0,0.4657534246575343,115
0.4897282648147723,0.5897973049484904,0.0016012810248198558,0.0,140
0.46666827981707115,0.5147774883931788,0.0016012810248198558,0.30684931506849317,225
0.7231591937474349,0.5471256558336108,0.0,0.7698630136986302,149
0.24516659810777242,0.5394443815347358,0.0008006405124099279,0.33972602739726027,50
0.7381614924867534,0.5374061072736254,0.023218574859887906,0.9972602739726028,88
0.6210225760398771,0.781527195863049,0.0008006405124099279,0.0,200
0.5228785055774665,0.565960819839205,0.010408326661329063,0.0,160
0.4467055435913494,0.5794926961839053,0.0008006405124099279,0.24383561643835616,125
0.8399109540978031,0.5617144151285061,0.0024019215372297837,0.0,75
0.6070849565659273,0.6897293624730878,0.0008006405124099279,0.15616438356164383,80
0.453722747840402,0.510700939870901,0.0008006405124099279,0.0,140
0.4485203377936955,0.5077567659381828,0.0008006405124099279,0.11232876712328767,134
0.3911728409998432,0.5337258898577204,0.007205764611689351,0.0,65
0.55010041861253,0.5689049937719233,0.023218574859887906,0.8958904109589041,159
0.5487211750187555,0.4817687691088395,0.0008006405124099279,0.14246575342465753,300
0.437389600019344,0.8685690559770478,0.0,0.4931506849315069,95
0.5927601809954695,0.5045672441777072,0.011208967173738989,0.0,70
0.4513998112614104,0.5307817159249737,0.0008006405124099279,0.5452054794520548,248
0.8128342245989302,0.5681878231985991,0.0,0.9972602739726028,750
0.47049144626998896,0.6094440040765505,0.0008006405124099279,0.0,90
0.5321702518934472,0.5628467897180371,0.023218574859887906,0.4410958904109589,80
0.8667215137803339,0.5931755558071927,0.004803843074459567,0.18356164383561643,85
0.3747912986667359,0.5394255086249302,0.0016012810248198558,0.0,50
0.5348803445689327,0.54250179292643,0.0008006405124099279,0.0,295
0.5405183052241966,0.4756162005057831,0.010408326661329063,0.0,80
0.5417281680257418,0.4885063979164386,0.0016012810248198558,0.0,109
0.5649333365596334,0.44692937757145046,0.0016012810248198558,0.0,100
0.4502141457158757,0.5550522779602147,0.0008006405124099279,0.9287671232876712,45
0.6757567691823709,0.6231834824293117,0.0016012810248198558,0.6657534246575343,135
0.7330316742081351,0.6183897633337097,0.0024019215372297837,0.33972602739726027,115
0.6628354344617264,0.5564111274676407,0.0032025620496397116,0.9342465753424658,185
0.5706196917269608,0.5362171139546206,0.0016012810248198558,0.11506849315068493,150
0.58136327340479,0.4982636922960637,0.023218574859887906,0.8547945205479452,290
0.33377694969389893,0.6144264522704361,0.0,0.0,80
0.46799912889878215,0.6349979239799097,0.0,0.0,65
0.384978343455856,0.5408598497716355,0.024019215372297835,0.663013698630137,45
0.3888257071648127,0.5841165590910862,0.0,0.019178082191780823,80
0.4709027996225217,0.7755444834484706,0.0,1.0,75
0.7768287076245599,0.5444645755482611,0.004803843074459567,0.5835616438356165,69
0.6481235027947747,0.6162382516136233,0.0024019215372297837,0.0,65
0.4714351392552061,0.5857396293360466,0.0024019215372297837,0.0,60
0.5726764584896102,0.489714264145249,0.0016012810248198558,0.0,195
