latitude,longitude,minimum_nights,availability_365,price
0.3478355554480146,0.5002830936473686,0.0016012810248198558,0.5178082191780822,89
0.5005686355167285,0.6323557166043656,0.016012810248198558,0.2,30
0.6324436808865812,0.4768995583739013,0.0008006405124099279,0.0,120
0.502915769351759,0.4385120597893888,0.0008006405124099279,0.7452054794520548,470
0.7181503617489682,0.585022458762694,0.0008006405124099279,0.0821917808219178,199
0.5013429477097304,0.5450307628430267,0.0,0.07671232876712329,170
0.5146030440148053,0.5313101574000711,0.0032025620496397116,0.0,90
0.6493091683403094,0.7500660551843907,0.023218574859887906,0.3315068493150685,60
0.5380259878529898,0.4622353074396983,0.0008006405124099279,0.1506849315068493,150
0.7611972802284157,0.7834333597554064,0.0008006405124099279,0.1917808219178082,74
0.6073269291262307,0.6857660514098143,0.0,0.9698630136986301,28
0.5163694437050736,0.641112746763298,0.0008006405124099279,1.0,200
0.5444140634452168,0.500396331106316,0.0016012810248198558,0.010958904109589041,230
0.46879763834782295,0.5190238931038493,0.0,0.0,48
0.4558037118590903,0.5040199297927757,0.010408326661329063,0.0,100
0.5635056984537954,0.49118635111162234,0.0016012810248198558,0.0,100
0.46245795726764527,0.56186539840715,0.023218574859887906,0.3643835616438356,115
0.5482130326420958,0.45270448797796803,0.0,0.0,94
0.5446560360055201,0.5539765221001858,0.0,0.016438356164383564,124
0.6809833764851021,0.48714754840901264,0.0,0.0,235
0.8596317177631931,0.6614388706450711,0.0008006405124099279,0.23013698630136986,40
0.7382582815108805,0.5383686256747069,0.0,0.0,115
0.5200474266218151,0.5707167931151673,0.0,0.7452054794520548,250
0.5559077600599949,0.4496093307666058,0.004803843074459567,0.0,145
0.5388970890700904,0.478333899520635,0.0016012810248198558,0.0,200
0.521208894911311,0.44598573208017456,0.023218574859887906,0.10410958904109589,312
0.7981464901880031,0.612463669648605,0.0016012810248198558,0.4438356164383562,53
0.2654922931739634,0.5028309364737709,0.0,0.4931506849315069,79
0.5064001742202322,0.5263465821160196,0.0,0.052054794520547946,60
0.7699324896556732,0.5686030272147491,0.023218574859887906,0.673972602739726,40
0.5450189948459752,0.5018117993432156,0.0008006405124099279,0.0,70
0.22793815181358923,0.8415807949269549,0.0,0.9424657534246575,300
0.545914293319143,0.5689993583210651,0.023218574859887906,0.9205479452054794,129
0.5526895250078638,0.4960555618465321,0.0,0.23013698630136986,75
0.42722675248626274,0.5128147057713477,0.0008006405124099279,0.0,124
0.5154015534638319,0.5283282376476848,0.0008006405124099279,0.0,80
0.8327243690565496,0.5719624051636174,0.0032025620496397116,0.06027397260273973,100
0.6205628281752809,0.4704638961235048,0.024019215372297835,0.684931506849315,63
0.5378566070607604,0.48237270222321627,0.0,0.0,99
0.20683814455441052,0.5173819499490548,0.007205764611689351,0.0,28
0.7557770948774447,0.576246555693956,0.0016012810248198558,0.0,95
0.7706826045926363,0.5586192579172007,0.0008006405124099279,0.2054794520547945,175
0.48750211725989345,0.6078586796512297,0.027221777421937546,1.0,55
0.6684733951169903,0.4803533008719114,0.023218574859887906,0.9945205479452055,190
0.730587751349006,0.5425395387460696,0.0,0.08767123287671233,100
0.538751905533914,0.4685011135017021,0.0,0.0,250
0.5272824061751464,0.49145057184915686,0.0032025620496397116,0.0,77
0.49500326662956695,0.44083342769789624,0.0032025620496397116,0.8164383561643835,500
0.7545430348198465,0.5518250103800995,0.0,0.0,100
0.613884385510687,0.5235345185520544,0.0008006405124099279,0.13424657534246576,160
0.41527330800687423,0.5971766126901628,0.023218574859887906,0.0,90
0.6202240665908505,0.4699165817385733,0.0024019215372297837,0.0,130
0.4089578241827354,0.49862227758276845,0.0,0.0,139
0.6418806107387383,0.4853734948854367,0.0016012810248198558,0.6164383561643836,70
0.6278220049846368,0.4701241837466341,0.0,0.9780821917808219,225
0.6319355385099357,0.48346733099307926,0.0008006405124099279,0.0,150
0.47027367096571027,0.6003095157211362,0.0008006405124099279,0.010958904109589041,98
0.4102402787523971,0.47421960517871753,0.0016012810248198558,0.27123287671232876,125
0.6198369104943424,0.5890235156456356,0.004803843074459567,0.09315068493150686,130
0.45698937740461076,0.6317706563997945,0.0024019215372297837,0.10410958904109589,145
0.582790911510628,0.6478881213905652,0.023218574859887906,0.9643835616438357,39
0.49744718948871025,0.6171064054655915,0.0,0.0,47
0.6235148934110839,0.8194051258823265,0.0024019215372297837,1.0,450
0.7832651777288362,0.5679236024610361,0.0016012810248198558,0.4876712328767123,80
0.34185883320832033,0.5465594685388737,0.0024019215372297837,0.0,50
0.6064316306530912,0.4679726720265762,0.0,0.0,300
0.6184334696445433,0.6159551579662548,0.0024019215372297837,0.473972602739726,46
0.4270331744380229,0.44653304646510605,0.0,0.2410958904109589,99
0.41791080891427157,0.5719246593439777,0.0016012810248198558,0.936986301369863,98
0.4311709052193464,0.4434756350734119,0.0,0.9123287671232877,145
0.4572313499649141,0.6021968067036596,0.0008006405124099279,0.27123287671232876,38
0.4450117356691834,0.5242894349450751,0.0032025620496397116,0.0,125
0.28061557819343363,0.47406862190013044,0.0008006405124099279,0.0,125
0.6533501100975059,0.700222700335928,0.0,0.9863013698630138,150
0.4949306748614646,0.5970067565017132,0.0016012810248198558,0.0,55
0.5322428436615212,0.48459970558261034,0.0,0.0,225
0.4173058775134848,0.5082097157740009,0.0032025620496397116,0.030136986301369864,160
0.541413603697336,0.4905069263579094,0.0016012810248198558,0.6794520547945205,195
0.5676192319790943,0.7410448042879239,0.0016012810248198558,0.0,278
0.649430154620461,0.7836975804929693,0.0,0.4136986301369863,188
0.4439470564038004,0.49992450836072067,0.0040032025620496394,0.11506849315068493,600
0.4585138045345616,0.5424829200165959,0.0,0.7232876712328767,70
0.502238246182884,0.6594572151134344,0.004803843074459567,0.24383561643835616,20
0.5674256539308402,0.44913750802098207,0.0016012810248198558,0.0,150
0.6794831466111759,0.5493337862831709,0.016012810248198558,0.0,155
0.45623926246763347,0.46040463518664865,0.0008006405124099279,0.1178082191780822,170
0.5633847121736295,0.5487487260785997,0.0,0.0,100
0.6748856679652562,0.6295059072207891,0.0024019215372297837,0.07123287671232877,100
0.5882594913736767,0.4707092439512337,0.0,0.0,125
0.7953880030004541,0.5547880572226518,0.0,0.9095890410958904,87
0.42456505432284075,0.5841543049107258,0.0008006405124099279,0.9095890410958904,52
0.7252643550221478,0.5760200807760611,0.0016012810248198558,0.019178082191780823,240
0.7835555448012173,0.572962669384367,0.0,0.2054794520547945,102
0.8231664529242266,0.5659985656588731,0.0,0.0,70
0.4418660923851263,0.5895897029404011,0.0016012810248198558,0.736986301369863,125
0.3450770682604656,0.6229947533310565,0.0008006405124099279,0.4246575342465753,125
0.6731676627870513,0.4922054882421776,0.0,0.0,220
0.7666658600914644,0.5467481976371289,0.0008006405124099279,0.0,55
0.560868197546398,0.49035594307929387,0.0024019215372297837,0.7315068493150685,120
0.5854526096740642,0.6316385460310414,0.0,0.8794520547945206,179
0.45227091247852513,0.5315555052278,0.0024019215372297837,0.4273972602739726,59
0.39427008977182254,0.4751066319404913,0.0024019215372297837,0.0,100
0.45778788685363736,0.5689427395915914,0.007205764611689351,0.673972602739726,50
0.391269630023956,0.5485033782508708,0.0,0.0,60
0.6096740629612611,0.48665685275355486,0.021617293835068052,0.40273972602739727,295
0.6130374815495969,0.5782848299550665,0.0,0.9780821917808219,89
0.49526943644590915,0.598195749820718,0.0024019215372297837,0.9945205479452055,70
0.45996563989643846,0.5350281206356442,0.0,0.936986301369863,282
0.48825223219685654,0.5990827765824918,0.0008006405124099279,0.9835616438356164,160
0.5567304667650603,0.4907334012758042,0.0016012810248198558,0.0,100
0.4885909937813011,0.6216925225531327,0.0,0.4657534246575343,60
0.5506811527572779,0.7384780885516875,0.020816653322658123,0.0,50
0.593461901420369,0.6471520779073785,0.0008006405124099279,0.0273972602739726,80
0.47559706729256845,0.5093609632733092,0.0,0.6821917808219178,70
0.7451061049677037,0.613256331861237,0.0,0.12054794520547946,53
0.5079971931182996,0.5327633714566105,0.0,0.0,100
0.7286761681225329,0.5524666893141728,0.0,0.0,165
0.7732959082439947,0.6286000075491813,0.0008006405124099279,0.4273972602739726,45
0.4726450020567796,0.5531083682482176,0.0008006405124099279,0.0,75
0.5315895177486851,0.5267240403125584,0.023218574859887906,0.4383561643835616,150
0.18827884917850213,0.5294606122371874,0.0,0.9972602739726028,30
0.3200329082682032,0.56048767598989,0.0,0.989041095890411,90
0.5382437631572685,0.748084399652754,0.0,0.6821917808219178,37
0.5052871004428141,0.4492884912995976,0.02241793434747798,0.9506849315068493,137
0.529121397633503,0.9191295813988631,0.0032025620496397116,0.9095890410958904,75
0.4804607157548304,0.6160306496055625,0.0008006405124099279,0.049315068493150684,50
0.4897040675587476,0.5765296493413246,0.0024019215372297837,0.0684931506849315,60
0.7769496939047116,0.5408409768618014,0.0008006405124099279,0.0,50
0.18832724369057985,0.5328577360057523,0.0008006405124099279,0.0,99
0.5240157766109235,0.56007247197374,0.0016012810248198558,0.9808219178082191,75
0.6295400101628417,0.46214094289058494,0.0,0.0,89
0.292496430904734,0.4028045144000316,0.0032025620496397116,0.8547945205479452,150
0.6779103249691474,0.5409730872305829,0.0016012810248198558,0.0,150
0.6921625087715029,0.508492809421341,0.0032025620496397116,0.4547945205479452,350
0.78176494785491,0.5492960404635028,0.004803843074459567,0.0,38
0.6410337067776481,0.5063790435209228,0.0,0.989041095890411,475
0.6785152563699341,0.6298267466877974,0.004803843074459567,0.0,150
0.48261427154162106,0.5704903181972725,0.004803843074459567,0.0,42
0.4570861664287236,0.5819650473709999,0.015212169735788629,0.0,35
0.4709027996225217,0.6013852715811652,0.0016012810248198558,0.008219178082191782,90
0.4687008493236817,0.6261276563620584,0.0,0.4904109589041096,50
0.31122510707287177,0.5981580040010499,0.0024019215372297837,0.9972602739726028,130
0.5198538485735753,0.5248744951496462,0.0008006405124099279,0.005479452054794521,250
0.7448641324073861,0.5631487562752397,0.023218574859887906,0.4136986301369863,50
0.6322017083262779,0.47440833427700113,0.0,0.0,95
0.5629249643090475,0.7079605933643052,0.023218574859887906,0.936986301369863,275
0.43429235124737886,0.5572604084097748,0.0024019215372297837,0.0,88
0.7465579403295663,0.5475031140301212,0.0008006405124099279,0.35342465753424657,115
0.5532218646405482,0.48325972898501846,0.0024019215372297837,0.0,140
0.6346698284414458,0.45961197297398826,0.0016012810248198558,0.0,525
0.7540832869552645,0.5539199033707121,0.0016012810248198558,0.0,100
0.6866697316524153,0.509889404748435,0.004803843074459567,0.4136986301369863,121
0.4979553318653558,0.44238100630354893,0.02241793434747798,0.7945205479452054,175
0.4945435187649707,0.42981164835993013,0.006405124099279423,0.0410958904109589,200
0.5831780676071361,0.7846789718038849,0.0,0.0,35
0.5252014421564581,0.5606575321783112,0.0,0.0,250
0.5380501851090003,0.567734873362781,0.0024019215372297837,0.0,137
0.43567159484113915,0.5518627561997391,0.008006405124099277,0.5178082191780822,120
0.5345415829844882,0.4576869361718252,0.0,0.9671232876712329,100
0.5410748421129057,0.4689163175178521,0.021617293835068052,0.33424657534246577,269
0.444939143901081,0.5507870003397102,0.0,0.0,75
0.5076826287898939,0.48280677914920034,0.011208967173738989,0.5068493150684932,71
0.4880586541486167,0.4943569999622639,0.0032025620496397116,0.4547945205479452,69
0.41036126503253456,0.4741063677197701,0.0,0.16164383561643836,95
0.5512618869020258,0.7582380251387235,0.0,0.989041095890411,83
0.6371137513006033,0.4731627222284942,0.023218574859887906,0.852054794520548,130
0.5581581048709126,0.5393688898954565,0.0016012810248198558,0.0,165
0.5026254022793779,0.6082172649379061,0.0032025620496397116,0.0,130
0.5259031625813577,0.4789755784547083,0.0,0.0,65
0.8547680693009312,0.579964518929529,0.0008006405124099279,0.0,88
0.7348222711544423,0.522364398142912,0.0016012810248198558,0.0,38
0.28378541873351537,0.39278299928284355,0.0,0.0,110
0.5545527137222592,0.550201940135139,0.0032025620496397116,0.6602739726027397,152
0.6021003218235137,0.45385573547730473,0.0008006405124099279,0.0,150
0.6489704067558648,0.6282791680821447,0.0,0.08493150684931507,65
0.5298957098265049,0.44906201638170273,0.0032025620496397116,0.2,380
0.6330002177753045,0.48624164873740483,0.023218574859887906,0.5643835616438356,276
0.6935417523652774,0.5010002642207496,0.0,0.0,65
0.3213637573499142,0.28660400860604796,0.0,0.4684931506849315,199
0.5373968591961642,0.564866191069342,0.0016012810248198558,0.07397260273972603,150
0.4081593147337088,0.5550522779602147,0.0032025620496397116,0.0,125
0.52512885038837,0.5282338730985714,0.0008006405124099279,0.0,69
0.6098192464974375,0.512361755935558,0.0016012810248198558,0.0,339
0.4516417838217137,0.5721888800815123,0.0,0.9178082191780822,150
0.425484550052019,0.687332502925301,0.0,0.852054794520548,86
0.4145473903259358,0.7021099913184798,0.0008006405124099279,0.1315068493150685,160
0.6547535509473335,0.5475408598497609,0.0032025620496397116,0.936986301369863,105
0.5454545454545325,0.541841241082551,0.0008006405124099279,0.3452054794520548,67
0.4051830522418811,0.47676744800514825,0.0008006405124099279,0.0,109
0.526822658310536,0.5626203148001423,0.0,0.0,80
0.43997870641469206,0.518382214169776,0.0008006405124099279,0.0,149
0.6014469959106634,0.5033971237685648,0.0008006405124099279,0.3643835616438356,244
0.6293706293706265,0.48037217378174546,0.0008006405124099279,0.030136986301369864,70
0.3942458925157837,0.8952553504699381,0.0,0.6931506849315069,89
0.5458417015510406,0.47618238780054867,0.0008006405124099279,0.0,250
0.5220074043603375,0.5666024987732783,0.0008006405124099279,0.0,110
0.7418878699155442,0.5558260672630411,0.0008006405124099279,0.0,82
0.2770585815568438,0.5568640773034588,0.0008006405124099279,0.24383561643835616,88
0.3173228155927177,0.41373192918885593,0.0,0.7561643835616438,175
0.5171921504101391,0.4652738459215584,0.0008006405124099279,0.0,115
0.4483025624894168,0.5740761710640641,0.0008006405124099279,0.0,36
0.5068357248288038,0.5544105990261698,0.0,0.0,50
0.25019962736224954,0.46604763522441317,0.0,0.0,150
0.6144167251433572,0.5241007058468483,0.021617293835068052,0.6876712328767123,675
0.2499092602898969,0.29902238327105124,0.0,0.19726027397260273,100
0.45672320758826856,0.5000566187294737,0.0008006405124099279,0.0,85
0.4842838822077624,0.5997999471558728,0.0008006405124099279,0.9808219178082191,90
0.7542768650035043,0.568565281395081,0.0008006405124099279,0.09315068493150686,57
0.6499866915091843,0.545106254482306,0.0008006405124099279,0.005479452054794521,180
0.5241851574031529,0.5470690371041371,0.0,0.0,90
0.7853219444914856,0.5514475521835891,0.0016012810248198558,0.0,200
0.5146272412708441,0.5612237194730767,0.0,0.0,70
0.38921286326130655,0.46044238100631674,0.0,0.684931506849315,40
0.4993345754591445,0.4348695881931235,0.0008006405124099279,0.8986301369863013,262
0.6288866842500056,0.48225946476429726,0.02241793434747798,0.6027397260273972,699
0.4708060105984089,0.5877212848677118,0.0,0.0,100
0.5134173784692848,0.5375193447325728,0.0024019215372297837,0.0,175
0.5352191061533489,0.46080096629299305,0.023218574859887906,0.936986301369863,145
0.6489704067558648,0.4839202808288974,0.008807045636509206,0.27945205479452057,61
0.4509158661407895,0.4756539463254512,0.0024019215372297837,0.0,150
0.41580564763955863,0.5829086928622758,0.023218574859887906,0.8273972602739726,31
0.6307498729644152,0.5503340505039205,0.0008006405124099279,0.0,79
0.6233939071309322,0.56269580643945,0.0008006405124099279,0.0136986301369863,69
0.6591332542889603,0.551315441814836,0.0,0.9287671232876712,199
0.5885014639339943,0.6575510512210769,0.023218574859887906,0.673972602739726,47
0.537324267428076,0.5723964820896015,0.0024019215372297837,0.9589041095890412,46
0.5481888353860711,0.4564224512135411,0.0016012810248198558,0.0,180
0.35865172889394614,0.5075680368399276,0.0016012810248198558,0.0,350
